Unnamed: 0,id,title,brand,price,weight,cpu,ssd,ram,battery
336,22563880,Laptop Asus Vivobook S14 S430FA-EB321T Core i5-8265U/ Win10 (14 FHD) - Hàng Chính Hãng,Asus,16919000,,,,"4GB DDR4 Buss 2400MHz, 2 Slots RAM",3 Cells 42 Whrs Battery
337,5569903,Laptop Asus Vivobook S15 S530UN-BQ263T Core i5-8250U/Win10 (15.6,Asus,16249000,1.8,Intel Core i5,True,4GB,3 Cell 42 Whrs
338,17519406,Laptop Asus Zenbook Pro 14 UX480FD-BE040T Core i7-8565U/ GTX 1050 4GB/ Win10 (14.0 FHD) - Hàng Chính Hãng,Asus,32959000,,"Intel Core i7-8565U (1.80GHz Up to 4.60 GHz, 4Cores, 8Threads, 8MB Cache, FSB 4GT/s)",True,8GB DDR4-2400Mhz,4-Cell 70 WHr
339,22616119,Laptop Lenovo ThinkPad E590 20NBS00L00 Core i5-8265U/ AMD RX 550X 2GB/ Dos (15.6 FHD IPS) - Hàng Chính Hãng,Lenovo,16260000,2.1,Intel Core i5,,4GB,3CELL_45WH
340,13709389,Asus X507MA BR318T Intel N4000 _4GB _256GB SSD _VGA INTEL _Win 10 / Hàng Chính Hãng,Asus,6800000,,,,,
341,4133881,Laptop Acer Swift SF314-32-54-58KB NX.GXZSV.002 Core i5-8250U/Win10 (14 inch) (Silver) - Hàng Chính Hãng,Acer,15759000,1.5,Intel Core i5,True,4GB,4 Cell
342,22717830,Laptop Asus Vivobook Flip 14 TP412FA-EC123T Core i5-8265U/ Win10 (14 FHD IPS Touch) - Hàng Chính Hãng,Asus,15689000,,,True,4GB,3 Cells 42 Whrs
343,7405291,Laptop Acer Swift 3 SF315-52-50T9 NX.GZBSV.002 Core Core i5-8250U/ Win10 (15.6 inch FHD IPS) - Hàng Chính Hãng,Acer,17729000,1.7,Intel Core i5,True,8GB,4-Cell 3220 mAh
344,32438308,Laptop Asus Vivobook A412FA-EK287T Core i3-8145U/ Win10 (14 FHD) - Hàng Chính Hãng,Asus,11610000,1.55,Intel Core i3-8145U 2.1GHz up to 3.9GHz 4MB,True,"4GB DDR4 2400MHz Onboard (1x SO-DIMM socket, up to 12GB SDRAM)",2 Cells 37WHrs
345,10675304,Laptop Asus ZenBook UX331UN-EG151TS Core i5-8250U/ Win10 (13.3 inch FHD) - Hàng Chính Hãng,Asus,20209000,1.1,,True,8GB,"4 cell 50 Wh , Pin liền"
346,9690961,Laptop HP Envy 13-ah1010TU 5HY94PA Core i5-8265U/Win10 (13.3,HP,19799000,1.21,Intel Core i5,True,8GB,"4 cell 53 Wh , Pin liền"
347,4336199,Laptop HP Probook 430 G5 4SS49PA Core i3-8130U/Free Dos (13.3 inch) (Silver) - Hàng Chính Hãng,HP,11549000,1.5,Intel Core i3,False,4GB,3 Cell 48 WHr
348,19576433,Laptop Asus Vivobook A512FA-EJ571T Core i3-8145U/ Win10 (15.6 FHD) - Hàng Chính Hãng,Asus,11849000,,Intel Core i3,True,4GB,2 Cells 37 Whrs
349,2287187,Laptop Asus Vivobook X507MA-BR069T Celeron-N4000/Win 10 (15.6 inch) - Gold - Hàng Chính Hãng,Asus,6190000,1.68,Intel Celeron,False,4GB,3 Cell 33 Whrs
350,24628979,Laptop Dell Inspiron 3580 70184569 (Black) - Hàng chính hãng,Dell,14249000,,,,,
351,7531379,Laptop Dell Inspiron 3576 N3576B CORE I3-8130U (15.6inch) (Black) - Hàng Chính Hãng,HP,10790000,,,,,Li-Ion 4 cell
352,8964747,Laptop HP Pavilion 15-cs1009TU 5JL43PA Core i5-8265U/Win10 (15.6,HP,13790000,1.9,Intel Core i5,False,4GB,"3 cell 41 Wh, Pin liền"
353,21864656,Dell Vostro V5581 (70175955)/ i5-8265U/ 8GB/ 1TB/ 15.6/ W10 - Hàng chính hãng,Dell,16500000,,,,,
354,2933503,Máy Tính Bảng Huawei MediaPad M5 4GB 32GB WiFi - Vàng Ánh Kim,Huawei,8209000,0.73,,,,
355,10267511,Laptop HP ProBook 450 G5 2ZD47PA Core i5-8250U/Free Dos (15.6,HP,17179000,2,Intel Core i5,True,4GB,3 Cell 48 WHr
356,10208750,Laptop HP EliteBook 1040 G4 2YB61PA Core i5-7200U/Win10 (14,HP,27249000,1.35,Intel Core i5,True,8GB,6 Cell Battery 67 Whr
357,2242405,Laptop Asus VivoBook Flip 14 TP410UF-EC029T Core i5-8250U/Win10 (14 inch) - Grey - Hàng Chính Hãng,Asus,16299000,1.6,Intel Core i5,False,4GB,3 Cells 42 Whrs
358,42706927,Laptop ASUS PRO P1440UA-FQ0099 (Core i3-8130U/4GB/500GB HDD/ 14 HD/ Dos) - Hàng Chính Hãng,Asus,11449000,1.7,,False,4GB,4 cell 44 Wh
359,21021357,Laptop Acer Swift 1 SF114-32-P8TS NX.GXQSV.001 Pentium Silver N5000/ Win10 (14 FHD IPS) - Hàng Chính Hãng,Acer,10409000,,Intel Pentium Silver,False,1 x 4GB,"3 cell 53 Wh, Pin liền"
360,42699365,Laptop Acer Aspire 3 A315-54K-32SD NX.HFXSV.001 (Core i3-7020U/ 4GB DDR4 2133MHz/ 256GB SSD M.2 PCIE/ 15.6 FHD/ Win10) - Hàng Chính Hãng,Acer,9379000,,7020U,True,4GB,4 Cell
361,39000409,Laptop Asus Vivobook S14 S430FA-EB070T Core i3-8145U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,Asus,12689000,1.4,"Intel Core i3-8145U (2.1Ghz upto 3.9GHz, 2Cores, 4Threads, 4MB Cache, FSB 4GT/s)",,4GB DDR4 2400MHz (1 x Ram 4GB Onboard + 1 slot Ram),Pin liền Li-ion
362,21922146,Laptop HP ProBook 450 G6 5YM71PA Core i3-8145U/ DOS (15.6 HD) - Hàng Chính Hãng,HP,12269000,1.9,Intel Core i3,,1 x 4GB,"3 cell 45 Wh , Pin liền"
363,16683153,Laptop Asus VivoBook S15 S530FA-BQ185T Core i3-8145U/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Asus,12999000,1.8,Intel Core thế hệ thứ 8,False,1 x 4GB DDR4 2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB),"3 cell 42 Wh , Pin liền"
364,45267442,"Laptop Dell Vostro 3580 V3580I (Core i5-8265U/ 4GB DDR4 2666MHz/ 1TB 5400rpm, x1 slot SSD M.2 PCIe/ AMD R520 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng",Dell,14029000,2.28,,True,4 GB,3 Cell 42Whr (Pin liền)
365,42706939,Laptop ASUS PRO P1440FA-FA0420T (Core i3-8145U/ 4GB/ 256GB SSD/ 14 FHD/ Win10) - Hàng Chính Hãng,Asus,12269000,1.6,,True,4GB,4 cell 44 Wh
366,32349087,Laptop Asus Vivobook X409FJ-EK035T Core i5-8265U/ MX230 2GB/ Win10 (14 FHD) - Hàng Chính Hãng,Asus,14759000,1.6,Intel Core i5,True,4GB,2 Cells 32WHrs
367,39000399,Laptop Asus Vivobook S13 S330FA-EY114T Core i3-8145U/ Win10 (13.3 FHD IPS) - Hàng Chính Hãng,Asus,15169000,1.2,"Intel Core i3-8145U (2.1Ghz upto 3.9GHz, 2Cores, 4Threads, 4MB Cache, FSB 4GT/s)",False,8GB LPDDR3 2133MHz Onboard,
368,45183898,"Laptop Dell Vostro 3590 V5I3505W (Core i3-10110U/ 4GB DDR4 2666MHz/ 1TB 5400rpm, x1 slot SSD M.2 PCIE/ 15.6 FHD/ Win10) - Hàng Chính Hiệu",Dell,12269000,1.99,,False,4GB,3 Cell 42WHr
369,10267523,Laptop Acer Spin 3 SP314-51-51LE NX.GZRSV.002 Core i5-8250U/Win10 (14,Acer,15369000,1.7,Intel Core i5,True,4GB,"3 cell 61Whrs, Pin liền"
370,22024705,Laptop Lenovo ThinkPad E490 20N8S0CJ00 Core i5-8265U/ Dos (14 HD) - Hàng Chính Hãng,Lenovo,14859000,1.66,Intel Core i5,False,4GB,3 Cells 45WHrs
371,40201528,Laptop HP Pavilion 15-CS2032TU 6YZ04PA Core i3-8145U/ Win10 (15.6 FHD) - Hàng Chính Hãng,HP,12249000,,8145U,,4 GB,Li-Ion 3 cell
372,39745233,Laptop Asus Vivobook X409FJ-EK137T Core i7-8565U/ MX230 2GB/ Win10 (14 FHD) - Hàng Chính Hãng,Asus,17489000,1.6,,True,4GB,2 Cells 32WHrs
373,36624859,Laptop HP ProBook 450 G6 6FG93PA Intel Core i7-8565U / Nvidia MX130 2GB / FreeDos (15.6,HP,18399000,"2,00",8th Generation,False,8GB,"HP Long Life 3-cell, 45 Wh Li-ion"
374,45121272,Laptop Dell Vostro 5590 HYXT91 (Core i5-10210U/ 8GB DDR4 2666MHz/ 1TB 5400rpm + 128GB SSD M.2 PCIE/ MX230 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng,Dell,19799000,,Intel Core i5,True,8GB,3 Cell 42WHr
375,45155153,Laptop HP Pavilion 15-cs3061TX 8RE83PA (Core i5-1035G1/ 8GB DDR4 2666MHz/ 512GB PCIe NVMe M.2/ MX250 2GB/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,HP,16969000,1.85,,True,8GB,3 Cell 41WHr
376,34391182,Laptop Asus ROG Strix SCAR III G731G_N-WEV103T Core i7-9750H/ RTX 2070 6GB/ Win10 (17.3 FHD IPS 144Hz) - Hàng Chính Hãng,Asus,56639000,,,,"16GB DDR4 2666MHz, 2 slot Ram",4-Cell 66WHrs
377,44990173,Laptop HP ProBook 450 G6 8GV30PA (Core i7-8565U/ 8GB DDR4 2666 MHz/ 256GB SSD PCIe/ MX250 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng,HP,24169000,1.873,,True,8GB,3 Cell
378,24351553,Laptop Acer Predator Helios 300 PH315-52-78HH NH.Q53SV.008 Core i7-9750H/ GTX 1660Ti 6GB/ Win10 (15.6 FHD IPS 144Hz) - Hàng Chính Hãng,Acer,35339000,,Intel Core i7,True,8GB,4 Cell 48 WHrs
379,34473178,Laptop Asus ROG Zephyrus M GU502GU-ES014T Core i7-9750H/ GTX 1660Ti 6GB/ Win10 (15.6 IPS 144Hz) - Hàng Chính Hãng,Asus,38529000,,,True,16GB,4 Cell 76WHr
380,5634011,Laptop Lenovo ThinkPad T480s 14inch (i7-8550U 8G 256GSSD MX150 2G),ThinkPad,40118000,,,,,
381,39987917,Laptop Dell Vostro 5581 70194501 Core i5-8265U/ Win10 (15.6 FHD) - Hàng Chính Hãng,Dell,15700000,1.9,Intel Core i5,False,"4GB (2x SO-DIMM socket, up to 32GB SDRAM)",3 Cell 42WHr
382,39988665,Laptop Dell Vostro 5581 70194505 Core i5-8265U/ Win10 (15.6 FHD) - Hàng Chính Hãng,Dell,16500000,1.9,Intel Core i5,True,8GB,3 Cell 42WHr
383,26412874,Laptop HP Pavilion 14-ce2036TU 6YZ19PA Core i3-8145U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,HP,11490000,1.63,Intel Core i3,,4GB,3 Cell 41WHr
384,34435660,Laptop Acer Nitro 5 AN515-54-51X1 NH.Q5ASV.011 Core i5-9300H/ GTX 1050 3GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Acer,19290000,,Intel Core i5,,"8GB DDR4 2666MHz, 1 Slots RAM, Max 32GB",4-cell Li-Polymer battery
385,22615304,Laptop Asus Vivobook X509FA-EJ099T Core i3-8145U/ Win10 (15.6 FHD) - Hàng Chính Hãng,Asus,10750000,1.8,Intel Core i3,,4GB,2 Cells 32WHrs
386,21009362,Laptop Acer Nitro 5 AN515-54-52EZ NH.Q59SV.019 Core i5-9300H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Acer,22490000,2.3,Intel Core i5,True,8GB,4-cell 3570 mAh
387,19585281,Apple Macbook Pro Touch Bar 2019 - 13 inchs (i5/ 8GB/ 512GB) - Hàng Nhập Khẩu Chính Hãng,Apple,59990000,1.37,Intel Core I5,True,8GB,
388,24629055,Laptop Dell Inspiron 3580-70186847 Bac W10 /i5-8265U /4GB /1TB /DVDRW /VGA2GB /15.6FHD - hàng chính hãng,Dell,14590000,,,,,
389,43889938,Máy tính xách tay/ Laptop Avita Liber U13-70181496 (NS13A2VN029P)- Hàng chính hãng,Avita,15990000,,,,,
390,26286867,Laptop Dell Inspiron N3567U P63F002N67U - Ti34100 FHD - Hàng Chính Hãng,Dell,9790000,,,,,
391,25136126,Laptop Dell Vostro 5581 : i5-8265U | 4GB RAM | 1TB HDD | UHD Graphics 620 | 15.6 FHD IPS | Finger | Ledkey | FreeDos - Hàng nhập khẩu,Dell,15150000,,,,,
392,44146389,Laptop Dell Inspiron 3493 N4I5136W-Black I5 1035G1 4GB 1TB 14FHD Win 10 - Hàng Chính Hãng ,Dell,13399000,1.66,,,,
393,26287865,Laptop Dell Vostro 5481 : i5-8265U | 4GB RAM | 128GB SSD + 1TB HDD | GeForce MX130 2GB + UHD Graphics 620 | 14.0 FHD IPS | Finger | Ledkey | FreeDos - Hàng nhập khẩu,Dell,16790000,,,,,
394,44146387,Laptop Dell Inspiron 3493 N4I5136W-Silver I5 1035G1 4GB 1TB 14FHD Win 10 - Hàng Chính Hãng ,Dell,13600000,1.66,,,,
395,37417429,Laptop Asus Vivobook A512FA-EJ552T : i5-8265U | 8GB RAM | 1TB HDD | UHD Graphics 620 | 15.6 FHD | Win10 | Finger | Silver - Hàng chính hãng,Asus,13990000,,,,,
396,23047973,Laptop Acer Aspire 3 A315-54-57PJ/ Core i5-8265U(1.60 GHz/6MB)/ 4GBRAM/256GBSSD/ Intel UHD Graphics/ 15.6FHD/ Webcam/ Wlan ac+BT/ 3cell/ Win 10 Home/ Đen (Shale Black)/ 1Y WTY_NX.HEFSV.004 - Hàng Chính Hãng,Acer,12999000,,,,,
397,25385458,Dell Vostro 5581 : i5-8265U | 4GB RAM | 1TB HDD | GeForce MX130 2GB + UHD Graphics 620 | 15.6 FHD IPS | Finger | Ledkey | Win 10 - Hàng nhập khẩu,Dell,16190000,,,,,
398,42594853,"Laptop AVITA LIBER U13 13.3 FHD, i5-8250U, 8GB, 256GB SSD, UHD 620, Win10, Iris on Ruby (NS13A2VN029P) - Hàng Chính Hãng",Avita,17841000,,,,,
399,34474735,Laptop HP Pavilion x360 14-DH0103TU (Intel Core I3-8145U/ 4GB DDR4/ 1T SATA/ 14,HP,13590000,,,,,
400,14297553,Laptop Dell Vostro 3568 VTI32072W-Black Core i3-7020U 4GB 1T 15.6,Dell,10490000,,,,,
401,15167128,Laptop Dell Vostro 5370 (7M6D51) Core i5-8250U / Windows 10 + Office365 (13.3 inch FHD) - Hàng Chính Hãng,Dell,18650000,,,,,
402,16920232,Laptop MSI GL63 9SD 843VN - Hàng chính hãng,MSI,33900000,,,,,
403,24764718,Laptop MSI PS42 Modern 8RA-252VN (i7-8565U) - hàng chính hãng,MSI,26850000,,,,,
404,23638654,Laptop MSI GS65 Stealth 9SE 1000VN - Hàng chính hãng,MSI,51640000,,,,,
405,24850698,"Laptop Acer Nitro 5 AN515-54-52EZ Intel core i5-9300H,8GB, 256GB Pcie, Nvidia GTX 1650 4GB, 15.6",Acer,23190000,,,,,
406,16990141,"Laptop MSI Prestige P65 Creator 8RE-069VN  Intel core i7-8750H, Nvidia GTX 1060, Window 10, 15.6",MSI,39990000,,,,,4 Cell 82WHr
407,35333742,Laptop Dell Latitude 3390. Intel Core I5 8250U (13.3inch)- Hàng Nhập Khẩu,Dell,22690000,,,,,
408,21935894,Laptop HP Pavilion  14 CE1018TU (5RL41PA). Intel Core I5 8265U (15.6inch) - Hàng Chính Hãng,HP,14790000,,,,,
409,12136177,Laptop ASUS F560UD-BQ055T. Intel Core I5 8250 (15.6 inch) - Hàng Chính Hãng,Asus,16990000,,,,,
410,15730068,Laptop lenovo Thinkpad X1 Carbon 6-20KHS01900 - Hàng chính hãng,Lenovo,48600000,,,,,
411,8954358,Laptop Asus ASUSPRO P5440UA-BM47T i5-8250U/4G/1TB/Win10 (14inch) - Hàng chính hãng,Asus,22500000,,,,,3 -Cell 50 Wh Polymer Battery
412,8955241,laptop Asus ASUSPRO P5440UA-BM42T i7-8550U/8G/256GB SSD/Win10 (14inch) - Hàng chính hãng,Asus,31500000,,,,,3 -Cell 50 Wh Polymer Battery
413,4228189,Microsoft Surface Pro 2017 KJR-00001 Core i5-7300U 8GB/128GB/Win10 Pro (12.3 inch) (Silver) - Hàng Chính Hãng,Microsoft,27990000,768,Intel Core i5,True,8GB,Lithium-Polymer
414,35242457,Laptop Asus Vivobook  X407UA-BV488T I3-7020U/4GD4 +16GB Optane/1T5/Win10/FingerPrint/Vàng/14.0,Asus,10289000,,,,,
415,24632959,Laptop PS42 8RB-479VN Hàng chính hãng,MSI,22800000,,,,,
416,31947843,Laptop HP Gaming Pavilion 15-dk0001TX 7HR11PA i5-9300H / 8GB DDR4 / GTX 1650 / 128GB SSD + 1TB HDD / 15.6,HP,23290000,,,,,
417,1372469,Laptop HP Probook 430 G5 2ZD52PA Core i7-8550U/Free Dos (13.3 inch) - Silver - Hàng Chính Hãng,HP,18690000,,Intel Core i7,True,4GB,3 Cell 48Whrs
418,22025022,Laptop Lenovo ThinkPad E490 20N8S0CK00 Core i5-8265U/ Win10 (14 HD) - Hàng Chính Hãng,Lenovo,16650000,1.66,Intel Core i5,False,4GB,3 Cells 45WHrs
419,10267496,Laptop HP 14-ck0092TU 4TA06PA Pentium Silver N5000/Win10 (14,HP,7290000,1.47,Intel Pentium Silver,False,4GB,"3-cell, 41 Wh Li-ion prismatic"
420,7393597,Laptop Dell Inspiron 5480 X6C892 Core i5-8265U/ Win10 + Office365 (14.0 inch FHD) - Hàng Chính Hãng,Dell,21990000,1.67,Intel Core i5,True,8GB,4 Cell 40WHr
421,10503616,Acer ink dance X30 13.3 inch business thin and light notebook (i7-8550U 8G 256G SSD MX130 FHD IPS fingerprint identification alloy body),Acer,24301000,,,,,
422,35361170,"Laptop HP ENVY 13-AQ0025TU (Intel Core I5-8265U/ 8GB RAM DDR4/ 128GB SSD/ 13,3",HP,21290000,,,,,
423,13947737,Laptop HP ProBook 440 G6 6FG85PA Core i5-8265U/MX130 2GB/Dos (14,HP,17129000,,Intel Core,False,4GB,3-Cell 45 Whr
424,14951758,APPLE MACBOOK PRO 13.3' NEW 2018 512GB MR9R2 - SPACE GRAY - Hàng Nhập Khẩu,Apple,42488000,,,,,
425,38975957,Laptop Asus Zenbook Flip UM462DA-AI091T AMD R5-3500U/ Win10 (14 FHD Touch IPS) - Hàng Chính Hãng,Asus,19229000,1.6,AMD Ryzen 5-3500U,,8GB DDR4,3 Cell 42WHr
426,32653524,APPLE MACBOOK PRO 13.3,Apple,29890000,,,,,
427,22600136,Laptop Asus Vivobook A412FA-EK378T Core i3-8145U/ Win10 (14 FHD) - Hàng Chính Hãng,Asus,11390000,,Intel Core i3-8145U 2.1GHz up to 3.9GHz 4MB,,"4GB DDR4 2400MHz Onboard (1x SO-DIMM socket, up to 12GB SDRAM)",2 Cells 37WHrs
428,17595408,Lenovo Legion Y740-15IRHG 81UH003JVN Core i7-9750H/ RTX 2060 6GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Lenovo,47039000,2.2,,True,16GB,3-Cells 57WHr
429,39987948,Laptop Dell Vostro 5581 70194504 Core i5-8265U/ Win10 (15.6 FHD) - Hàng Chính Hãng,Dell,16149000,1.9,Intel Core i5,False,"4GB (2x SO-DIMM socket, up to 32GB SDRAM)",3 Cell 42WHr
430,34391178,Laptop Asus P4103FA-EB226T Core i5-8265U/ Win10 + Office365 (14 FHD) - Hàng Chính Hãng,Asus,17359000,1.3,,,8GB LPDDR3 2133MHz Onboard,4 Cells 72WHr
431,9687393,Laptop Asus Vivobook S15 S530FA-BQ066T Core i5-8265U/Win10 (15.6,Asus,15429000,1.8,Intel Core i5,True,4GB,3 Cell 42 Whrs
432,26288021,Laptop Dell Inspiron 3480 : I5-8265U | 4GB RAM | 1TB HDD | Radeon 520 2GB + UHD Graphics 620 | 14.0 HD | FreeDos - Hàng Nhập Khẩu,Dell,13189000,,,,,
433,32839996,Laptop Alienware 15 R3 I7-7700HQ 16GB 128SS+1TB 8GB 15.6FHD W10 - Gray - Hàng Nhập Khẩu ,Dell,30990000,,,,,6-Cell 99 Whr
434,23257265,Laptop Dell Latitude E7490 I7 8650U 16GB 512SSD 14FHD W10P Blakc - Hàng nhập khẩu ,Dell,26990000,,,,,4Cell
435,44453130,Laptop Dell Vostro 5471 (70152999) I7 8550U 8GB 1TB + 128SS 4GB 14FHD W10 - Silver - Hàng Chính Hãng ,Dell,21490000,1.9,,,,
436,19558066,Laptop  Asus Vivobook A512FA-EJ440T (bạc) 15.6,Asus,16100000,,,,,2 Cells37 Whrs
437,12421176,Laptop HP 15 DA1023TU (5NK81PA). Intel Core I5 8265U (15.6 inch) - Hàng Chính Hãng,HP,13490000,,,,,
438,9043318,Laptop Lenovo ThinkPad L380 20M5S01500 Core i5-8250U/Free Dos (13.3,Lenovo,17650000,1.5,Intel Core i5,True,4GB,3-Cells 45Whr
439,6496279,Laptop Acer Aspire E5 476 3675 /(NX.GWTSV.002) Intel Core i3 8130U (14.0inch)   (Xám) - Hàng chính hãng,Acer,9190000,,,,,Li-Ion 4 cell
440,25385439,Dell Vostro 5581 : i5-8265U | 4GB RAM | 1TB HDD | GeForce MX130 2GB + UHD Graphics 620 | 15.6 FHD IPS | Finger | Ledkey | FreeDos - Hàng nhập khẩu,Dell,15890000,,,,,
441,43719849,Dell Inspiron 5593 N5I5513W-Silver I5-1035G1 8GB 256SS 2GB 15.6FHD W10 - Silver - Hàng Chính Hãng ,Dell,18800000,1.95,,,,
442,32924775,Dell Vostro 5481 : i5-8265U | 4GB RAM | 128GB SSD + 1TB HDD | GeForce MX130 2GB + UHD Graphics 620 | 14.0 FHD IPS | Finger | Ledkey | Win 10 - Hàng Nhập Khẩu,Dell,16890000,,,,,
443,36595293,Laptop Lenovo Ideapad C340 14IWL (81N4003SVN). Intel Core I3 8145U - Hàng Chính Hãng,Lenovo,14690000,,,,,
444,20521803,LAPTOP DELL VOSTRO 5481 V4I5229W I5-4GB-1TB 14,Dell,17700000,,,,,"3 cell, 42 Wh"
445,31454691,Laptop Dell Inspiron 3580 70186847 S1 I5-8265U 8GB 128SS 1TB HDD 2GB 15.6inch FHD W10 - Silver - Hàng Chính Hãng ,Dell,16300000,,,,,3Cell - 42Whr
446,14294269,Dell Vostro 5581 70175955 Urban Grey Core i5-8265U 8GB 1T 15.6,Dell,17200000,,,,,
447,36165698,Laptop Asus F571GD-BQ286T | i5-9300H | 8GB DDR4 | HDD 1TB 5400rpm | NVIDIA GeForce GTX 1050 GDDR5 4GB | 15.6 inch FHD | Win10,Asus,18309000,,,,,
448,37424712,Laptop Dell Inspiron 3493 : i3-1005G1 | 4GB RAM | 1TB HDD | UHD Graphics 630 | 14.0 HD | Win10 | Black- Hàng nhập khẩu,Dell,10550000,,,,,
449,25651754,Laptop Dell Latitude 3500. Intel Core i5 8265u - Hàng Nhập Khẩu ,Dell,17790000,,,,,
450,20522655,LAPTOP DELL VOSTRO 5481 V4I5227W I5-4GB-1TB 14,Dell,17700000,,,,,"3 cell, 42 Wh"
451,32696091,Laptop Dell Inspiron 5584 : i5-8265U | 4GB RAM | 1TB HDD | GeForce MX130 2GB | 15.6 FHD | Win10 | Silver -Hàng nhập khẩu,Dell,15350000,,,,,
452,23056016,Laptop Acer Swift 3 SF314-56-50AZ/ Core i5-8265U(1.60 GHz/6MB)/ 2x4GBRAM/ 256GBSSD/ Intel UHD Graphics/ 14FHDIPS/ Webcam/ Wlan ac+BT/ FPR/ 4cell/ Win 10 Home/ Bạc (Sparkly Silver)/ 1Y WTY_NX.H4CSV.008 - Hàng Chính Hãng,Acer,18799000,,,,,
453,15627907,Laptop Lenovo Ideapad 330-15IKB (81DE024CVN): Core i5-8250U / Windows 10 Home (15.6,Lenovo,12090000,,,,,
454,10124083,Laptop Acer Aspire E5-476-50SZ (NX.H33SV.001) Intel Core I5 8250U (14inch) - Hàng Chính Hãng,Acer,11390000,,,,,Li-Ion 4 cell - Pin liền
455,21043975,Microsoft Surface Laptop 2 - Core i5-8250U/RAM 8GB/ SSD 128GB - Hàng Chính Hãng,Microsoft,30200000,,,,,
456,16964365,Surface Pro 6 Core I5 Ram 8G SSD 256G + Bàn phím (2018) - Hàng chính hãng,Microsoft,35090000,,,,,
457,24764277,Laptop Acer Predator Helios PH315-52-78HH/Core i7-9750H/NH.Q53SV.008 (No.00588979)- Hàng chính hãng,Acer,36200000,,,,,
458,24846472,"Laptop ASUS ROG Strix SCAR III G531G-WAZ209T Intel core i7-9750H, 16GB,, 1 TB SSD PCIE, Nvidia Geforce RTX 2070 - Hàng chính hãng",Asus,61990000,,,,,
459,35498923,Laptop Dell Inspiron 7573 Grey I7 8550U 16GB 512GB 15.6FHD Touch W10 - Hàng Nhập Khẩu ,Dell,23490000,,,,,3Cell - 42Whr
460,22098464,Microsoft Surface Pro 2018 - Core i7-8650U/8G/256GB (KJU-00016) - Hàng Nhập Khẩu,Microsoft,34990000,775,Intel Core i7,True,8GB,Lithium-Polymer
461,26665023,Laptop Acer Swift 3 SF314-55G-76FW (NX.H3USV.001) (14,Acer,33000000,,,,,
462,33574482,"Laptop Acer Nitro 5 AN515-54-595D Core i5-9300H,  8GB, 512GB, NVIDIA GeForce GTX 1650 4GB, 15'6 inch Win10 - Hàng Chính Hãng",Acer,22950000,,,,,
463,24764829,Laptop MSI GL63 9SE-831VN (i7-9750H) - Hàng chính hãng,MSI,37550000,,,,,
464,24764860,Laptop MSI GS75 Stealth 9SF-657VN (i7-9750H) - hàng chính hãng,MSI,58250000,,,,,
465,24800687,Acer Nitro AN515-54-59WX : i5-8300H | 8GB RAM | 1TB HDD | GTX 1650 4GB - Hàng chính hãng,Acer,21900000,,,,,
466,32154164,Laptop Asus Vivobook X509FJ-EJ125T i5-8265U/4GD4/1T5/15.6FHD/FP/BT5/2C32WHr/BẠC/W10SL/2GD5_MX230 - Hàng chính hãng,Asus,14290000,,,,,
467,33789865,Laptop Asus Vivobook A412FA-EK342T. Intel Core  I3 8145U - Hàng Chính Hãng ,Asus,11890000,,,,,
468,34558263,Laptop Asus Vivobook S530FN-BQ593T I7-8565U/8GD4/512G SSD/VGA-2G/Win10/Vàng/15.6,Asus,21690000,,,,,Li-Ion 3 cell
469,7414211,Laptop HP 15-DA0055TU (4NA89PA) CORE i3 7020U / Win 10 (15.6 inch HD) - Hàng Chính Hãng,HP,9869000,,,,,Li-Ion 3 cell -Pin liền
470,11197426,Laptop Dell Vostro 5581 70175957 Core i5-8265U/ Win10 + Office365 (15.6,Dell,16500000,1.55,Intel Core i5,False,8GB,3 Cell 42Whrs
471,11197401,Laptop Dell Vostro 5581 70175955 Core i5-8265U/ Win10 + Office365 (15.6,Dell,16500000,1.55,Intel Core i5,False,8GB,3 Cell 42Whrs
472,21863810,Dell Vostro V5581 (70175952)/ i5-8265U/ 4GB/ 1TB/ 15.6/ W10 - Hàng chính hãng,Dell,15700000,,,,,
473,15429909,Laptop Dell Vostro 5581 (70175957): Core i5-8265U / Windows 10 + Office365 (15.6,Dell,16500000,,,,,
474,33594802,"Laptop MSI GL65 9SDK-054VN Core i5-9300H, 8GB, 512GB, 15.6",MSI,29990000,,,,,
475,24258211,Laptop Acer Nitro 5 AN515-54-71HS NH.Q59SV.018 Core i7-9750H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Acer,26990000,2.3,Intel Core i7,True,8GB,4-cell 3570 mAh
476,31978841,Laptop HP Gaming Pavilion 15-dk0000TX 7HR10PA i5-9300H / 8GB DDR4 / GTX 1650 / 256GB SSD / 15.6,HP,23990000,,,,,
